id,name,source_csv,gene name,log2FoldChange,source_xlxs
ZDB-GENE-980526-40,en2b,brain_development ,en2b,-0.219047173026422,7dpl
ZDB-GENE-030616-450,epb41l5,brain_development ,epb41l5,0.293791298191931,7dpl
ZDB-GENE-001207-7,epha4a,brain_development ,epha4a,-0.111133181275703,7dpl
ZDB-GENE-991228-4,etv5b,brain_development ,etv5b,0.0142124736271565,7dpl
ZDB-GENE-990712-18,eya1,brain_development ,eya1,-0.336362870563813,7dpl
ZDB-GENE-001103-3,fezf2,brain_development ,fezf2,-0.181378088119013,7dpl
ZDB-GENE-020731-6,fmr1,brain_development ,fmr1,0.295627069863941,7dpl
ZDB-GENE-990616-47,foxb1a,brain_development ,foxb1a,-0.377742483163001,7dpl
ZDB-GENE-000616-15,foxh1,brain_development ,foxh1,0.852691018137501,7dpl
ZDB-GENE-990415-225,fzd3a,brain_development ,fzd3a,0.061858959488695,7dpl
ZDB-GENE-000328-3,fzd8a,brain_development ,fzd8a,0.176937676744002,7dpl
ZDB-GENE-020117-2,gbx1,brain_development ,gbx1,-1.23948123432159,7dpl
ZDB-GENE-010226-1,gdnfa,brain_development ,gdnfa,-0.12820364776178,7dpl
ZDB-GENE-990706-8,gli2a,brain_development ,gli2a,0.091135623657934,7dpl
ZDB-GENE-050523-1,gli2b,brain_development ,gli2b,0.214638962573616,7dpl
ZDB-GENE-050419-45,gmds,brain_development ,gmds,-0.14856484347509,7dpl
ZDB-GENE-040824-5,her12,brain_development ,her12,0.0409613172503764,7dpl
ZDB-GENE-030707-2,her15.1,brain_development ,her15.1,0.337716487043275,7dpl
ZDB-GENE-000607-70,hey1,brain_development ,hey1,-0.22350280741138,7dpl
ZDB-GENE-030131-2935,igf2b,brain_development ,igf2b,0.0174540632688736,7dpl
ZDB-GENE-010716-1,irx1b,brain_development ,irx1b,-0.247127241102501,7dpl
ZDB-GENE-030131-7859,jun,brain_development ,jun,-0.496588689299689,7dpl
ZDB-GENE-060118-1,lama1,brain_development ,lama1,0.291012596094052,7dpl
ZDB-GENE-021226-1,lamb1a,brain_development ,lamb1a,0.202552932488986,7dpl
ZDB-GENE-021226-3,lamc1,brain_development ,lamc1,0.0619659017006824,7dpl
ZDB-GENE-980526-484,lhx5,brain_development ,lhx5,-0.60445555180531,7dpl
ZDB-GENE-050417-210,lhx9,brain_development ,lhx9,0.0687490529726873,7dpl
ZDB-GENE-050114-2,lmx1bb,brain_development ,lmx1bb,-0.477763362148387,7dpl
ZDB-GENE-040121-1,mapk3,brain_development ,mapk3,-0.175616170310073,7dpl
ZDB-GENE-060125-1,med12,brain_development ,med12,0.328132999936218,7dpl
ZDB-GENE-020122-1,meis1b,brain_development ,meis1b,-0.153792038831172,7dpl
ZDB-GENE-000210-23,meis2b,brain_development ,meis2b,-0.421401052322218,7dpl
ZDB-GENE-041014-1,met,brain_development ,met,0.00188788697602545,7dpl
ZDB-GENE-030603-1,mgaa,brain_development ,mgaa,-0.263507809633119,7dpl
ZDB-GENE-030616-162,myh10,brain_development ,myh10,-0.0824623728602398,7dpl
ZDB-GENE-071119-2,nes,brain_development ,nes,0.566533446620867,7dpl
ZDB-GENE-010404-1,nkx2.1,brain_development ,nkx2.1,-0.430064738640459,7dpl
ZDB-GENE-000830-1,nkx2.4b,brain_development ,nkx2.4b,0.0300518981740457,7dpl
ZDB-GENE-010504-1,nr5a1a,brain_development ,nr5a1a,-0.00079740518828205,7dpl
ZDB-GENE-050302-113,nrg1,brain_development ,nrg1,-0.17271439779768,7dpl
ZDB-GENE-030519-2,nrp1a,brain_development ,nrp1a,-0.0128053028894778,7dpl
ZDB-GENE-040611-3,nrp2b,brain_development ,nrp2b,-0.102802370979196,7dpl
ZDB-GENE-990415-169,ntn1a,brain_development ,ntn1a,0.0240337882805078,7dpl
ZDB-GENE-990415-168,ntn1b,brain_development ,ntn1b,-0.467304799502861,7dpl
ZDB-GENE-030131-4013,olig2,brain_development ,olig2,-0.505748027706642,7dpl
ZDB-GENE-070216-1,otpa,brain_development ,otpa,0.0845915980863258,7dpl
ZDB-GENE-990708-7,otpb,brain_development ,otpb,-0.074484812922445,7dpl
ZDB-GENE-040116-3,pafah1b1b,brain_development ,pafah1b1b,-0.127066262019896,7dpl
ZDB-GENE-030925-47,pard3ab,brain_development ,pard3ab,0.419337360218702,7dpl
ZDB-GENE-000405-1,pbx1a,brain_development ,pbx1a,-0.297701989539304,7dpl
ZDB-GENE-000201-18,pbx4,brain_development ,pbx4,0.0165605548533901,7dpl
ZDB-GENE-000223-14,phox2a,brain_development ,phox2a,-1.78512842048785,7dpl
ZDB-GENE-041229-4,pitx3,brain_development ,pitx3,-0.848792716529204,7dpl
ZDB-GENE-020122-5,pknox1.1,brain_development ,pknox1.1,0.348969552024701,7dpl
ZDB-GENE-980526-372,pou3f1,brain_development ,pou3f1,-0.269291772310768,7dpl
ZDB-GENE-980526-140,pou3f3b,brain_development ,pou3f3b,-0.203830612479274,7dpl
ZDB-GENE-040401-1,pou4f2,brain_development ,pou4f2,-0.117698173865886,7dpl
ZDB-GENE-041011-3,ppp1r12a,brain_development ,ppp1r12a,0.00870485057281345,7dpl
ZDB-GENE-030724-5,prickle1a,brain_development ,prickle1a,0.539706775174946,7dpl
ZDB-GENE-030131-2152,prickle1b,brain_development ,prickle1b,0.278912880560944,7dpl
ZDB-GENE-011105-1,prkci,brain_development ,prkci,-0.226614783998671,7dpl
ZDB-GENE-991119-4,psen1,brain_development ,psen1,0.143481525572588,7dpl
ZDB-GENE-030616-579,ptf1a,brain_development ,ptf1a,0.0556379698282017,7dpl
ZDB-GENE-020114-1,ptk2ab,brain_development ,ptk2ab,0.0334006034927329,7dpl
ZDB-GENE-980526-284,raraa,brain_development ,raraa,0.0487421116034422,7dpl
ZDB-GENE-980526-72,rarab,brain_development ,rarab,-0.270147460714748,7dpl
ZDB-GENE-040927-11,rbfox1,brain_development ,rbfox1,-0.0858891119025272,7dpl
ZDB-GENE-030131-5418,rfng,brain_development ,rfng,0.0610362480944229,7dpl
ZDB-GENE-990715-2,sema3d,brain_development ,sema3d,0.0725178247078475,7dpl
ZDB-GENE-040426-2452,sfpq,brain_development ,sfpq,0.0148482934396952,7dpl
ZDB-GENE-011108-2,sfrp5,brain_development ,sfrp5,-0.0848616261483803,7dpl
ZDB-GENE-020829-1,sim1a,brain_development ,sim1a,-0.319127790454984,7dpl
ZDB-GENE-990415-127,six3a,brain_development ,six3a,-0.452833348375615,7dpl
ZDB-GENE-990415-128,six3b,brain_development ,six3b,-0.519657029976097,7dpl
ZDB-GENE-980526-395,sox11a,brain_development ,sox11a,0.128903126250972,7dpl
ZDB-GENE-980526-466,sox11b,brain_development ,sox11b,-0.204478795408623,7dpl
ZDB-GENE-030131-2981,sp5l,brain_development ,sp5l,0.140978834385701,7dpl
ZDB-GENE-010803-2,spry4,brain_development ,spry4,-0.402955678325446,7dpl
ZDB-GENE-980605-30,tcf7l1a,brain_development ,tcf7l1a,-0.100374313232622,7dpl
ZDB-GENE-991110-10,tcf7l1b,brain_development ,tcf7l1b,-0.208326563122841,7dpl
ZDB-GENE-991110-8,tcf7l2,brain_development ,tcf7l2,-0.0422951837854915,7dpl
ZDB-GENE-030131-475,tgif1,brain_development ,tgif1,-0.522954400256155,7dpl
ZDB-GENE-990415-263,thraa,brain_development ,thraa,-0.259772173354825,7dpl
ZDB-GENE-040426-2161,wls,brain_development ,wls,-0.103141581320623,7dpl
ZDB-GENE-081003-1,wnt3,brain_development ,wnt3,-0.561267087199543,7dpl
ZDB-GENE-980526-524,wnt10b,brain_development ,wnt10b,0.210593296302281,7dpl
ZDB-GENE-030131-9710,yap1,brain_development ,yap1,-0.506650306516352,7dpl
ZDB-GENE-000208-4,zic1,brain_development ,zic1,0.133688258271531,7dpl
ZDB-GENE-000710-4,zic2a,brain_development ,zic2a,-0.169768346497,7dpl
ZDB-GENE-100812-6,aatkb,brain_development ,aatkb,-0.0166717623222757,7dpl
ZDB-GENE-020809-4,adcyap1a,brain_development ,adcyap1a,-0.126269619213133,7dpl
ZDB-GENE-041010-89,adcyap1b,brain_development ,adcyap1b,-0.43864109158977,7dpl
ZDB-GENE-110127-1,adcyap1r1b,brain_development ,adcyap1r1b,0.0496307335682096,7dpl
ZDB-GENE-000607-49,adgrl2a,brain_development ,adgrl2a,-0.0598332238436596,7dpl
ZDB-GENE-081104-267,agtpbp1,brain_development ,agtpbp1,0.281582803873883,7dpl
ZDB-GENE-060503-114,amigo1,brain_development ,amigo1,-0.302174477862217,7dpl
ZDB-GENE-050208-449,amigo3,brain_development ,amigo3,0.0268962757742495,7dpl
ZDB-GENE-110126-1,ap1m1,brain_development ,ap1m1,-0.0775081222940848,7dpl
ZDB-GENE-040801-159,ap1m3,brain_development ,ap1m3,0.83581350700987,7dpl
ZDB-GENE-091204-62,asphd1,brain_development ,asphd1,0.334580736347152,7dpl
ZDB-GENE-001212-7,atp1a3a,brain_development ,atp1a3a,-0.221008937914442,7dpl
ZDB-GENE-001212-8,atp1a3b,brain_development ,atp1a3b,-0.868654496653928,7dpl
ZDB-GENE-061215-126,atp13a2,brain_development ,atp13a2,-0.168169782303367,7dpl
ZDB-GENE-030616-571,auts2a,brain_development ,auts2a,-0.0194239503922587,7dpl
ZDB-GENE-030131-8470,b3gnt5a,brain_development ,b3gnt5a,0.123099299599239,7dpl
ZDB-GENE-060307-2,bag6l,brain_development ,bag6l,-0.256722518317164,7dpl
ZDB-GENE-060421-4643,bcl11aa,brain_development ,bcl11aa,-0.0714140834960553,7dpl
ZDB-GENE-091204-439,bicdl1,brain_development ,bicdl1,0.215990329940682,7dpl
ZDB-GENE-040116-4,bmi1b,brain_development ,bmi1b,-0.371286972031438,7dpl
ZDB-GENE-990415-248,brd2a,brain_development ,brd2a,0.123697899853641,7dpl
ZDB-GENE-030131-6248,brf1b,brain_development ,brf1b,0.440144051618739,7dpl
ZDB-GENE-040628-4,bsx,brain_development ,bsx,-0.814978986697136,7dpl
ZDB-GENE-040704-39,btbd9,brain_development ,btbd9,0.0407416742573325,7dpl
ZDB-GENE-050417-26,ca8,brain_development ,ca8,0.112097142026127,7dpl
ZDB-GENE-030131-8308,calm1a,brain_development ,calm1a,-0.0671765177021743,7dpl
ZDB-GENE-040426-1263,capn1a,brain_development ,capn1a,0.271135109466369,7dpl
ZDB-GENE-030131-5564,cars2,brain_development ,cars2,0.160348688201011,7dpl
ZDB-GENE-081107-51,ccsapb,brain_development ,ccsapb,-0.0337020863419526,7dpl
ZDB-GENE-040426-2536,cdipt,brain_development ,cdipt,0.074968723219487,7dpl
ZDB-GENE-080723-17,cdk5r1a,brain_development ,cdk5r1a,-0.349697921579178,7dpl
ZDB-GENE-040718-220,cdk5r1b,brain_development ,cdk5r1b,-0.229967390218265,7dpl
ZDB-GENE-050417-22,cdk5r2a,brain_development ,cdk5r2a,-0.130608530032425,7dpl
ZDB-GENE-040801-251,cdk5r2b,brain_development ,cdk5r2b,0.298735938789046,7dpl
ZDB-GENE-081022-110,cdkl5,brain_development ,cdkl5,0.076668244191608,7dpl
ZDB-GENE-070122-2,celsr2,brain_development ,celsr2,0.15680007450685,7dpl
ZDB-GENE-041111-205,cenpf,brain_development ,cenpf,1.48247572125612,7dpl
ZDB-GENE-050522-222,cep55l,brain_development ,cep55l,0.709548149703497,7dpl
ZDB-GENE-030826-21,cetn4,brain_development ,cetn4,0.372424505735602,7dpl
ZDB-GENE-030131-6320,chd8,brain_development ,chd8,0.18981104439871,7dpl
ZDB-GENE-090313-201,chl1a,brain_development ,chl1a,0.0398559509271384,7dpl
ZDB-GENE-040426-1474,chmp1a,brain_development ,chmp1a,-0.26776656571391,7dpl
ZDB-GENE-030131-5306,clp1,brain_development ,clp1,-0.0920567291658087,7dpl
ZDB-GENE-060526-126,cmklr1,brain_development ,cmklr1,-0.481381432449299,7dpl
ZDB-GENE-050208-36,cnnm2a,brain_development ,cnnm2a,0.0404815756646237,7dpl
ZDB-GENE-090311-26,cnnm2b,brain_development ,cnnm2b,-0.417563384603598,7dpl
ZDB-GENE-060315-3,cnpy1,brain_development ,cnpy1,0.305354931045892,7dpl
ZDB-GENE-060929-776,cntn4,brain_development ,cntn4,0.0403033342019894,7dpl
ZDB-GENE-050417-289,cops6,brain_development ,cops6,-0.60000069586011,7dpl
ZDB-GENE-050208-52,crabp2b,brain_development ,crabp2b,0.57597748408909,7dpl
ZDB-GENE-030131-1515,csrnp1b,brain_development ,csrnp1b,-0.749211453728496,7dpl
ZDB-GENE-060815-3,ctnna2,brain_development ,ctnna2,0.0170842046084311,7dpl
ZDB-GENE-030911-6,daam1a,brain_development ,daam1a,0.0978236686254817,7dpl
ZDB-GENE-011101-2,dcc,brain_development ,dcc,0.310401273108388,7dpl
ZDB-GENE-040426-2656,ddc,brain_development ,ddc,-0.823586511082568,7dpl
ZDB-GENE-030131-667,ddx46,brain_development ,ddx46,0.355112398105885,7dpl
ZDB-GENE-030721-2,dixdc1a,brain_development ,dixdc1a,0.0898387807577547,7dpl
ZDB-GENE-050417-97,dmbx1b,brain_development ,dmbx1b,0.29711362783795,7dpl
ZDB-GENE-041116-2,dmrta2,brain_development ,dmrta2,-0.14733372742829,7dpl
ZDB-GENE-031105-1,dpysl2b,brain_development ,dpysl2b,-0.496848641918131,7dpl
ZDB-GENE-050720-2,dpysl3,brain_development ,dpysl3,0.697559967992891,7dpl
ZDB-GENE-050302-29,dyrk1aa,brain_development ,dyrk1aa,0.225268186311858,7dpl
ZDB-GENE-010618-3,efnb3b,brain_development ,efnb3b,-0.146294163900138,7dpl
ZDB-GENE-040808-19,eif3ha,brain_development ,eif3ha,-0.215599793928017,7dpl
ZDB-GENE-051030-42,eif3hb,brain_development ,eif3hb,0.0422065218462505,7dpl
ZDB-GENE-040426-2752,exoc7,brain_development ,exoc7,-0.0401496857687087,7dpl
ZDB-GENE-030131-1736,exosc8,brain_development ,exosc8,0.0695935125415029,7dpl
ZDB-GENE-040128-2,fgfrl1a,brain_development ,fgfrl1a,0.234777813140274,7dpl
ZDB-GENE-030131-5431,fxr1,brain_development ,fxr1,0.0775368607671637,7dpl
ZDB-GENE-030131-5174,gabarapa,brain_development ,gabarapa,-0.308516294812207,7dpl
ZDB-GENE-030131-2560,gas2l3,brain_development ,gas2l3,-0.0277807851300927,7dpl
ZDB-GENE-040426-2279,gdpd3a,brain_development ,gdpd3a,0.513469644990376,7dpl
ZDB-GENE-060526-267,git2a,brain_development ,git2a,0.291459788480195,7dpl
ZDB-GENE-070112-2192,git2b,brain_development ,git2b,0.0772101382895099,7dpl
ZDB-GENE-081030-1,golga2,brain_development ,golga2,0.105376736143473,7dpl
ZDB-GENE-090311-1,gper1,brain_development ,gper1,-0.305555404396797,7dpl
ZDB-GENE-070914-1,gpr101,brain_development ,gpr101,0.184475976027042,7dpl
ZDB-GENE-070112-332,greb1,brain_development ,greb1,0.0388486911298042,7dpl
ZDB-GENE-050913-123,grhl2a,brain_development ,grhl2a,0.609411064547077,7dpl
ZDB-GENE-030912-10,hcfc1a,brain_development ,hcfc1a,-0.0587732467491786,7dpl
ZDB-GENE-080102-5,hdc,brain_development ,hdc,-0.122692240904754,7dpl
ZDB-GENE-030131-5753,hirip3,brain_development ,hirip3,0.509991805552301,7dpl
ZDB-GENE-030131-341,hmgb1a,brain_development ,hmgb1a,0.572601387281094,7dpl
ZDB-GENE-050506-106,ier3ip1,brain_development ,ier3ip1,0.125571898332901,7dpl
ZDB-GENE-040426-1818,ino80e,brain_development ,ino80e,0.097085253609983,7dpl
ZDB-GENE-040426-1954,katnb1,brain_development ,katnb1,0.484493278241208,7dpl
ZDB-GENE-061226-1,kcnh1a,brain_development ,kcnh1a,0.248615318347805,7dpl
ZDB-GENE-060117-4,kctd12.2,brain_development ,kctd12.2,-0.301008919756836,7dpl
ZDB-GENE-060825-162,kctd13,brain_development ,kctd13,0.155580831260794,7dpl
ZDB-GENE-041010-105,kctd15a,brain_development ,kctd15a,0.290383152642014,7dpl
ZDB-GENE-040801-34,kctd15b,brain_development ,kctd15b,0.392104457407775,7dpl
ZDB-GENE-081105-56,kdm6a,brain_development ,kdm6a,-0.0151461968432277,7dpl
ZDB-GENE-070112-2002,kdm6al,brain_development ,kdm6al,0.391336163129858,7dpl
ZDB-GENE-030131-9829,kdm7aa,brain_development ,kdm7aa,-0.665777096318312,7dpl
ZDB-GENE-050309-32,kdm7ab,brain_development ,kdm7ab,0.075332963833753,7dpl
ZDB-GENE-030131-5759,kif14,brain_development ,kif14,0.612079024043065,7dpl
ZDB-GENE-080204-34,kif22,brain_development ,kif22,0.0154133289915334,7dpl
ZDB-GENE-070831-1,kirrel3l,brain_development ,kirrel3l,-0.122389142641522,7dpl
ZDB-GENE-070424-152,klf8,brain_development ,klf8,-0.0842437324440075,7dpl
ZDB-GENE-060223-2,kmt2d,brain_development ,kmt2d,-0.00403369849833017,7dpl
ZDB-GENE-030131-1731,lgi1a,brain_development ,lgi1a,-0.405731867341686,7dpl
ZDB-GENE-060217-1,lgi1b,brain_development ,lgi1b,-0.310187511916072,7dpl
ZDB-GENE-111013-1,lgr4,brain_development ,lgr4,0.277238240806316,7dpl
ZDB-GENE-031008-2,lhx8a,brain_development ,lhx8a,-0.210736356470813,7dpl
ZDB-GENE-050114-3,lmx1ba,brain_development ,lmx1ba,0.226557476434544,7dpl
ZDB-GENE-030131-1517,map2k5,brain_development ,map2k5,0.102274303948295,7dpl
ZDB-GENE-050522-145,marcksa,brain_development ,marcksa,0.418168984029251,7dpl
ZDB-GENE-030131-1921,marcksb,brain_development ,marcksb,0.209248420996337,7dpl
ZDB-GENE-021209-1,mcm5,brain_development ,mcm5,1.21498433644315,7dpl
ZDB-GENE-030616-360,mdga2a,brain_development ,mdga2a,-0.14558844693092,7dpl
ZDB-GENE-010131-6,mdkb,brain_development ,mdkb,-0.151931912471472,7dpl
ZDB-GENE-030131-8867,med14,brain_development ,med14,-0.110263602054668,7dpl
ZDB-GENE-020122-2,meis2a,brain_development ,meis2a,-0.113023586041471,7dpl
ZDB-GENE-010406-2,meis3,brain_development ,meis3,-0.0312488401424769,7dpl
ZDB-GENE-030131-9498,mettl3,brain_development ,mettl3,0.198210768703471,7dpl
ZDB-GENE-040426-1268,msi2b,brain_development ,msi2b,0.220564251547175,7dpl
ZDB-GENE-030826-33,mvp,brain_development ,mvp,0.184961836535163,7dpl
ZDB-GENE-030616-132,mycbp2,brain_development ,mycbp2,0.280512451875543,7dpl
ZDB-GENE-030131-998,myh9b,brain_development ,myh9b,0.0875436082133627,7dpl
ZDB-GENE-040426-993,ncor1,brain_development ,ncor1,0.0875489285157568,7dpl
ZDB-GENE-030131-207,ndnf,brain_development ,ndnf,-0.240006586455015,7dpl
ZDB-GENE-060512-226,ndrg4,brain_development ,ndrg4,-0.177817549164964,7dpl
ZDB-GENE-060312-44,neflb,brain_development ,neflb,-0.786048458759257,7dpl
ZDB-GENE-080229-6,nfasca,brain_development ,nfasca,0.587143269887719,7dpl
ZDB-GENE-070725-1,nin,brain_development ,nin,0.581711109694068,7dpl
ZDB-GENE-060526-121,nipbla,brain_development ,nipbla,0.18727465802847,7dpl
ZDB-GENE-030131-6070,nipblb,brain_development ,nipblb,-0.0620094052095603,7dpl
ZDB-GENE-030131-6336,nkx2.4a,brain_development ,nkx2.4a,-0.0502095067457609,7dpl
ZDB-GENE-080320-1,nlk2,brain_development ,nlk2,-0.00117384984214291,7dpl
ZDB-GENE-040109-1,nop56,brain_development ,nop56,0.201613330183132,7dpl
ZDB-GENE-060616-396,npas4a,brain_development ,npas4a,-1.620130981926,7dpl
ZDB-GENE-100805-4,npr1b,brain_development ,npr1b,-0.282094346930741,7dpl
ZDB-GENE-990415-184,nr4a2a,brain_development ,nr4a2a,-0.426140860510841,7dpl
ZDB-GENE-040718-103,nr4a2b,brain_development ,nr4a2b,-0.511903490386812,7dpl
ZDB-GENE-991207-19,nr6a1a,brain_development ,nr6a1a,0.370964521358605,7dpl
ZDB-GENE-040724-202,nr6a1b,brain_development ,nr6a1b,-0.179388907874442,7dpl
ZDB-GENE-041210-235,nrcama,brain_development ,nrcama,0.0476334163285578,7dpl
ZDB-GENE-030616-37,nsfa,brain_development ,nsfa,-0.213216741360608,7dpl
ZDB-GENE-061110-61,ocrl,brain_development ,ocrl,-0.296954362886579,7dpl
ZDB-GENE-070112-932,ogg1,brain_development ,ogg1,0.446429530813639,7dpl
ZDB-GENE-030131-5338,otud4,brain_development ,otud4,0.826576196984685,7dpl
ZDB-GENE-040116-2,pafah1b1a,brain_development ,pafah1b1a,-0.204187840942926,7dpl
ZDB-GENE-060526-43,pafah1b2,brain_development ,pafah1b2,-0.122428384008202,7dpl
ZDB-GENE-040426-1026,pafah1b3,brain_development ,pafah1b3,-0.177187004410203,7dpl
ZDB-GENE-070424-11,pbx1b,brain_development ,pbx1b,0.210392445038673,7dpl
ZDB-GENE-000405-5,pbx2,brain_development ,pbx2,-0.157653237324196,7dpl
ZDB-GENE-000405-3,pbx3b,brain_development ,pbx3b,-0.223653333455223,7dpl
ZDB-GENE-030721-4,pcdh10b,brain_development ,pcdh10b,-0.0765235722586085,7dpl
ZDB-GENE-030131-4218,pcdh19,brain_development ,pcdh19,-0.045474664939199,7dpl
ZDB-GENE-030131-7293,pcsk7,brain_development ,pcsk7,0.0899964956534907,7dpl
ZDB-GENE-080204-27,pgap3,brain_development ,pgap3,-0.0111487649041142,7dpl
ZDB-GENE-060419-1,phf8,brain_development ,phf8,-0.039825827495446,7dpl
ZDB-GENE-050522-242,pomgnt2,brain_development ,pomgnt2,-0.0693873188120376,7dpl
ZDB-GENE-980526-139,pou3f2a,brain_development ,pou3f2a,-0.524486011846182,7dpl
ZDB-GENE-980526-370,pou3f2b,brain_development ,pou3f2b,-0.577065026794676,7dpl
ZDB-GENE-980526-220,pou3f3a,brain_development ,pou3f3a,-0.251122283337999,7dpl
ZDB-GENE-030131-4433,ppp4ca,brain_development ,ppp4ca,0.116398205885623,7dpl
ZDB-GENE-080616-1,prdm13,brain_development ,prdm13,-0.585722171547253,7dpl
ZDB-GENE-030131-7791,prmt8b,brain_development ,prmt8b,-0.484207559763911,7dpl
ZDB-GENE-041221-3,prnprs3,brain_development ,prnprs3,-0.284769137926049,7dpl
ZDB-GENE-000330-9,psen2,brain_development ,psen2,0.0168901355332014,7dpl
ZDB-GENE-040618-2,psmb1,brain_development ,psmb1,0.0331073652586853,7dpl
ZDB-GENE-040426-1444,psmd3,brain_development ,psmd3,0.0908224570090573,7dpl
ZDB-GENE-030131-617,psmd12,brain_development ,psmd12,0.0617119492670505,7dpl
ZDB-GENE-070424-54,ptpro,brain_development ,ptpro,-0.16642622338294,7dpl
ZDB-GENE-020107-3,ptprsa,brain_development ,ptprsa,0.411360260908997,7dpl
ZDB-GENE-050522-26,pycr1b,brain_development ,pycr1b,0.0742627942855288,7dpl
ZDB-GENE-040801-185,rab18b,brain_development ,rab18b,-0.0290979490171115,7dpl
ZDB-GENE-080220-21,rac3b,brain_development ,rac3b,-0.15036706953908,7dpl
ZDB-GENE-080806-1,ralgapa1,brain_development ,ralgapa1,-0.030091206100851,7dpl
ZDB-GENE-040426-1244,rars2,brain_development ,rars2,0.506163305010915,7dpl
ZDB-GENE-030131-6724,rbm7,brain_development ,rbm7,0.0400436674584931,7dpl
ZDB-GENE-040718-255,rel,brain_development ,rel,-0.0229312043824912,7dpl
ZDB-GENE-020822-1,reln,brain_development ,reln,0.326070109644949,7dpl
ZDB-GENE-080415-1,rest,brain_development ,rest,0.195362820650351,7dpl
ZDB-GENE-050327-84,rnf152,brain_development ,rnf152,-0.149716773227787,7dpl
ZDB-GENE-081104-199,rnf216,brain_development ,rnf216,-0.0520694732149034,7dpl
ZDB-GENE-060306-2,roraa,brain_development ,roraa,0.161478252003703,7dpl
ZDB-GENE-030131-8656,rpl10,brain_development ,rpl10,0.0407945638541862,7dpl
ZDB-GENE-040622-2,rpl36,brain_development ,rpl36,-0.551076195442603,7dpl
ZDB-GENE-040927-19,rps4x,brain_development ,rps4x,-0.107194054392679,7dpl
ZDB-GENE-030131-8708,rps15a,brain_development ,rps15a,-0.341173378538247,7dpl
ZDB-GENE-040426-1716,rps19,brain_development ,rps19,-0.150992189955528,7dpl
ZDB-GENE-030131-2426,rtn1a,brain_development ,rtn1a,-0.291788938270797,7dpl
ZDB-GENE-030710-3,rtn1b,brain_development ,rtn1b,-0.0962040240945345,7dpl
ZDB-GENE-030710-2,rtn4b,brain_development ,rtn4b,0.215633504227853,7dpl
ZDB-GENE-040718-422,sart1,brain_development ,sart1,0.103703155504862,7dpl
ZDB-GENE-100629-3,sbno2a,brain_development ,sbno2a,0.321987557139754,7dpl
ZDB-GENE-091204-189,sez6l2,brain_development ,sez6l2,-0.147301369367436,7dpl
ZDB-GENE-060503-369,shank3a,brain_development ,shank3a,0.435068471939821,7dpl
ZDB-GENE-060503-468,si:dkeyp-92c9.2,brain_development ,si:dkeyp-92c9.2,-0.570716364805193,7dpl
ZDB-GENE-030131-9686,slbp,brain_development ,slbp,-0.0955299851762395,7dpl
ZDB-GENE-040718-390,slc2a3a,brain_development ,slc2a3a,-0.443241562966652,7dpl
ZDB-GENE-041114-32,slc7a6os,brain_development ,slc7a6os,-0.0633906707878586,7dpl
ZDB-GENE-120117-1,slc16a2,brain_development ,slc16a2,0.0884705809613795,7dpl
ZDB-GENE-040724-144,snx14,brain_development ,snx14,0.292154674317335,7dpl
ZDB-GENE-040426-2528,socs3b,brain_development ,socs3b,0.559437267290274,7dpl
ZDB-GENE-051113-268,sox14,brain_development ,sox14,-0.0846284818507357,7dpl
ZDB-GENE-050208-34,srrm4,brain_development ,srrm4,0.547655719114538,7dpl
